topic,topic_word,weght_topic
10,подарок,0.0070868386
10,власть,0.0069498545
10,подходить,0.006509696
10,человек,0.0064183767
10,чувствовать,0.0062879925
10,одежда,0.005429862
10,говорить,0.00528841
10,природа,0.005283182
10,думать,0.005096201
10,надеть,0.0049443147
10,угол,0.004881186
10,30,0.0048333863
10,послушать,0.0047900933
10,идти,0.004766655
10,близкий,0.004758462
10,закончиться,0.0046179183
10,получать,0.0043623443
10,причина,0.004228943
10,рука,0.004199497
10,глупый,0.0041226866
10,тёплый,0.0040144236
10,согласный,0.0039950227
10,генерал,0.0039647077
10,солнце,0.0039626025
10,длинный,0.0038977384
10,совесть,0.0038825704
10,цвет,0.003832727
10,другой,0.00375751
10,отдавать,0.0037478702
10,удар,0.003741013
10,знать,0.003674205
10,тихо,0.0036156364
10,такой,0.0035325983
10,повезти,0.0035292613
10,наоборот,0.0035045706
10,кошелёк,0.0034870827
10,уверить,0.003421025
10,кольцо,0.0033753298
10,сестра,0.0033517738
10,штука,0.0033274372
10,сесть,0.0032591901
10,просьба,0.003247389
10,молодец,0.0032125816
10,мыть,0.0031432132
10,полгода,0.0031112758
10,стать,0.0031024013
10,стыдно,0.0030531895
10,топор,0.0030265844
10,хвост,0.0029458788
10,считать,0.002930274
10,должный,0.002899564
10,балкон,0.0028994477
10,приятный,0.0028982111
10,лев,0.0028404559
10,вечно,0.0027616615
10,рожа,0.0027236692
10,стрелять,0.0026626124
10,подсказать,0.0025312218
10,сексуальный,0.00250782
10,отвечать_``,0.0024674018
10,заняться,0.002466907
10,идти_улица,0.0024516692
10,трезвый,0.0024263007
10,напасть,0.002406034
10,новый,0.0023979752
10,наверное,0.0023749291
10,комар,0.0023719773
10,останавливаться,0.0023564473
10,порошенко,0.0023203066
10,дырка,0.0023164037
10,оказываться,0.0023148756
10,следить,0.002309305
10,роман,0.0022797675
10,скучать,0.0022550926
10,крым,0.0022495415
10,обойтись,0.0022355907
10,ножка,0.0022241531
10,означать,0.0021725371
10,неправда,0.0021713523
10,замужем,0.002164351
10,маршрутка,0.002143214
10,прохожий,0.0021374302
10,боевой,0.0021308642
10,шоколад,0.0021208315
10,дело,0.0020901195
11,девушка,0.05029129
11,..,0.020741997
11,...,0.019210208
11,парень,0.01831306
11,мужик,0.016170835
11,бояться,0.014386099
11,баба,0.012940285
11,выходить,0.0118368715
11,искать,0.010629015
11,деньга,0.008754135
11,покупать,0.008553292
11,показывать,0.0076290793
11,квартира,0.007542341
11,лето,0.0072454973
11,собираться,0.007205483
11,хватить,0.0069082538
11,один,0.0067927544
11,принести,0.0065963715
