topic,topic_word,weght_topic
11,рыбалка,0.0052138595
11,сайт,0.0051780567
11,устать,0.00508117
11,встреча,0.0050689336
11,заняться,0.0050475523
11,минута,0.005033815
11,тупой,0.00494152
11,принцип,0.004666761
11,висеть,0.004637341
11,тяжёлый,0.0046131304
11,наслать,0.004598403
11,служба,0.004555973
11,радость,0.0044982615
11,..,0.004492062
11,способный,0.0044774534
11,один,0.0044154827
11,пойти,0.0043699183
11,церковь,0.004369153
11,василий,0.0043581147
11,наркоман,0.004233467
11,похудеть,0.004194458
11,означать,0.004080202
11,муха,0.0040677413
11,кошелёк,0.004063523
11,предложение,0.00404526
11,толпа,0.0038724674
11,поменять,0.0037726033
11,строить,0.0037720758
11,охота,0.003768552
11,ключ,0.0037244796
11,согласный,0.0036401283
11,ветер,0.0035997469
11,полиция,0.003585502
11,прыгать,0.003556327
11,бакс,0.003509986
11,такой,0.0034314364
11,московский,0.003399615
11,искать,0.0033782793
11,сразу,0.0033649912
11,сделать,0.0033644908
11,отдохнуть,0.0033545045
11,дом,0.0033256165
11,кончиться,0.0033127351
11,парашют,0.0032991937
11,ручка,0.003246415
11,правильный,0.0032457353
11,странно,0.0032423753
11,голова,0.003210027
11,полезный,0.0032072777
11,топор,0.0031941896
11,сало,0.00317918
11,дерьмо,0.0031577034
11,прочитать,0.0031327705
11,защита,0.0031127722
11,дорога,0.0030796467
11,80,0.003060204
11,смс,0.0030326797
11,овца,0.002906989
11,связь,0.0028924614
11,крик,0.00288803
11,открываться,0.002878038
11,сложно,0.0028560536
11,огромный,0.002843499
11,трава,0.0028098573
11,тема,0.0028026039
11,будущий,0.0027928667
11,объявить,0.0027843094
11,красиво,0.0027703433
11,оргазм,0.0027586515
11,апрель,0.0027196987
12,женский,0.01784968
12,плохо,0.014258756
12,страшный,0.012735816
12,жить,0.010782796
12,сильный,0.009516351
12,мужской,0.009320905
12,смысл,0.008854131
12,лес,0.008590785
12,случиться,0.008376372
12,родиться,0.008345583
12,трамп,0.008309777
12,настолько,0.008149003
12,..,0.007812908
12,петрович,0.007246197
12,некоторый,0.0071317037
12,вести,0.0070978357
12,жрать,0.0065866704
12,земля,0.0065745693
12,алкоголь,0.0064672683
12,снять,0.0062211636
12,жизнь,0.006116114
12,хрен,0.0059358394
12,американец,0.0058051916
12,человек,0.0057504214
12,вызывать,0.0055612396
12,дача,0.0055289776
12,мясо,0.005492302
12,здоровый,0.0053678495
12,родить,0.0053608273
12,слон,0.0053263055
12,начинаться,0.005242348
12,тело,0.0052423403
12,отсутствие,0.0052218665
12,петров,0.0051009846
12,собирать,0.0048798346
12,знать,0.004670986
12,уровень,0.004667779
12,понятно,0.0046595107
12,остальной,0.0045291395
12,военный,0.004467523
12,средний,0.0043387874
12,сэр,0.004336591
12,звезда,0.0043310206
12,россиянин,0.0042219074
12,образ,0.004191337
12,малыш,0.004190246
12,зоопарк,0.00418925
12,40,0.0041416488
12,доставать,0.004068641
12,продолжать,0.003969516
12,боль,0.00396406
12,легко,0.0038600555
12,срок,0.0038441422
12,прислать,0.003737677
12,прожить,0.0037314447
12,колобок,0.003651062
12,клетка,0.0035792124
12,российский,0.003467002
12,обама,0.0034554028
12,позволить,0.0034200954
12,ген,0.0033949048
12,дмитрий,0.0033287068
12,замечать,0.003323269
12,приятно,0.003321813
12,крокодил,0.0032879158
12,признать,0.003276784
12,свидетель,0.003270264
12,заказать,0.003209296
12,катя,0.0032078642
12,сообщать,0.0031734796
12,логика,0.0031532845
12,литр,0.003110498
12,характер,0.0030989088
12,песок,0.0030925
12,организм,0.0029393788
12,ходить,0.002930558
12,успех,0.0028888285
12,царь,0.0028385841
12,интересно,0.0027936094
12,какой,0.002762311
12,пьянка,0.0027616008
12,аэропорт,0.002755342
12,участвовать,0.0027151112
12,короткий,0.0026589145
12,печень,0.0026265434
12,нафиг,0.0025913003
12,фига,0.0025877682
12,говорить,0.002529753
12,прикинуть,0.0025261154
12,изнасиловать,0.0025059893
12,война,0.0024720463
12,нынешний,0.002461389
12,согласиться,0.002430457
12,заснуть,0.0023696932
12,200,0.0023627556
12,видеть,0.0023615179
12,поза,0.0023541793
12,жара,0.0023104767
12,чебурашка,0.0022927711
12,хомяк,0.0022188812
13,мужик,0.029193902
13,..,0.022067478
13,машина,0.019361857
13,...,0.019301936
13,ночь,0.018169917
13,час,0.015529203
13,идти,0.012635495
13,спать,0.011314019
13,блондинка,0.011140448
13,спрашивать,0.010972816
13,девушка,0.010106841
13,уметь,0.009925046
13,сидеть,0.00954566
13,ехать,0.009542382
13,дорога,0.009362021
13,смотреть,0.009082806
13,милый,0.008934809
13,окно,0.008805951
13,палец,0.00808712
13,рука,0.007961872
13,кричать,0.0074968683
13,подходить,0.0074415035
13,вася,0.007287101
13,хотеть,0.0072761504
13,улица,0.0072441753
13,играть,0.0066861743
13,убить,0.0066731046
13,желание,0.0066299434
13,детский,0.0065037087
13,разговор,0.0064993594
13,стоять,0.0064666895
13,ребёнок,0.0063268505
13,водитель,0.0062352186
13,знать,0.006055659
13,автобус,0.005597965
13,ставить,0.005468797
13,правило,0.00544767
13,купить,0.0051660165
13,снимать,0.0051177824
13,делать,0.005048719
13,вчера,0.0049033407
13,шкаф,0.004516734
13,козёл,0.004496444
13,садиться,0.004442449
13,левый,0.0041516675
13,утро,0.0040835654
13,подумать,0.0040590377
13,какой,0.004034318
13,гаишник,0.0039608297
13,шуба,0.0039434973
13,бегать,0.0039289314
13,2,0.0038684031
13,первый,0.00381607
13,угол,0.0037770853
13,правый,0.0037652825
13,сесть,0.003708319
13,приехать,0.0036771384
13,носка,0.0036747586
13,часы,0.0036110752
13,отличаться,0.0036033378
13,продать,0.0035819712
13,кольцо,0.0035752133
13,автомобиль,0.0035157755
13,запомнить,0.00349617
13,место,0.0034699277
13,увидеть,0.0034012762
13,стакан,0.003384062
13,минута,0.0033703335
13,бывать,0.0033623378
13,иван,0.0032837566
13,возможность,0.0032603964
13,одновременно,0.0032089816
13,относиться,0.0031923277
13,давать,0.0031366132
13,пара,0.003132261
13,беременный,0.0031152973
13,тюрьма,0.0031132656
13,два,0.00307383
13,сразу,0.0030630473
13,подруга,0.0030297393
13,изменить,0.002974593
13,где-то,0.0029286528
13,чукча,0.0029161593
13,делиться,0.0029142178
13,забрать,0.0028626109
13,телефон,0.0028309342
13,орать,0.0028038004
13,заходить,0.0026770402
13,равно,0.0026688897
13,жаль,0.0026524914
13,голова,0.002644141
13,поднимать,0.002622149
13,круг,0.002597248
13,вызвать,0.0025913774
13,сад,0.0025909846
13,нож,0.002589249
13,память,0.002514184
13,останавливать,0.0024612453
13,гора,0.0023888315
13,дорогой,0.002325967
14,собака,0.024576461
14,пиво,0.021626117
14,пойти,0.020469218
14,сынок,0.020313598
14,лицо,0.019363368
14,чёрный,0.016522193
14,тёща,0.015386256
14,завтра,0.011954355
14,вовочка,0.011117698
14,простой,0.010486812
14,.-,0.010245358
14,кошка,0.010143097
14,пусть,0.010026231
14,бить,0.009686851
14,...,0.00935099
14,быстрый,0.009035167
14,лететь,0.008879491
14,белый,0.008309886
14,сердце,0.007986016
14,идти,0.0075210077
14,сидоров,0.0073651727
14,цвет,0.006676039
14,магазин,0.0066518043
14,школа,0.0064156996
14,удовольствие,0.006043413
14,нормально,0.006006255
14,конь,0.005979443
14,видеть,0.005806061
14,нечего,0.005746537
14,учительница,0.0057428414
14,сказка,0.005574356
14,идеальный,0.005261757
14,красота,0.005251607
14,надеяться,0.005221152
14,убивать,0.005056711
14,ванная,0.005029573
14,купить,0.0050163614
14,кровь,0.0049193916
14,установить,0.004761968
14,поступить,0.004735416
14,карта,0.0047335033
14,сотрудник,0.0047140075
14,берег,0.0045050825
14,сука,0.0045012888
14,змея,0.0043705264
14,ударить,0.004139972
14,смотреть,0.0038715596
14,сделать,0.0038357975
14,секрет,0.0038248368
14,..,0.0038184063
14,вокзал,0.00368028
14,река,0.0036751598
14,зять,0.003662158
14,вход,0.0036608549
14,получить,0.003656269
14,ёжик,0.0036172986
14,командир,0.0036059476
14,товар,0.003580704
14,дойти,0.0035790147
14,навстречу,0.0035090665
14,тёмный,0.0034801806
14,летать,0.0034399256
14,оптимист,0.0034171743
14,продавщица,0.0033909655
14,перепутать,0.003371777
14,балкон,0.00335149
14,говно,0.00331476
14,трудный,0.0033034314
14,выражение,0.0032502597
14,итог,0.003247138
14,человек,0.0032384482
14,масло,0.0032133684
14,костюм,0.00316429
14,рожа,0.003137319
14,знак,0.003135409
14,выбор,0.0031238769
14,хвост,0.0031124766
14,опоздать,0.003035404
14,успевать,0.0030132595
14,ход,0.002984278
14,предмет,0.0029441265
14,заболеть,0.0029394322
14,концерт,0.0029200201
14,пальто,0.0029074012
14,наполовину,0.002861894
14,сантехник,0.002810712
14,борт,0.0026666669
14,планета,0.0026466479
14,вызов,0.0026284377
14,налить,0.0026216374
14,спрашивать,0.0026203264
14,попасться,0.0026028564
14,фсб,0.002602513
14,институт,0.0025581545
14,похороны,0.0025579608
14,целоваться,0.0025554816
14,наука,0.0025424454
14,пустить,0.002538953
14,мясо,0.0025246067
14,полка,0.0024213064
15,постель,0.013306646
15,ночью,0.013241496
15,попасть,0.013115168
15,..,0.011920076
15,...,0.011771566
15,случай,0.011215573
15,лето,0.010748232
15,показывать,0.010697178
15,представлять,0.010369157
15,телефон,0.01029493
15,украина,0.010208216
15,семья,0.009727857
15,компьютер,0.008130473
15,да.-,0.0080202315
15,море,0.0076729087
15,директор,0.007580046
15,жаловаться,0.0075195543
15,еда,0.0070918766
15,богатый,0.0069568222
15,всякий,0.0068567335
15,3,0.006792008
15,бедный,0.006741685
15,здравствуйте,0.006716172
15,провести,0.0064109582
15,соседка,0.006307607
15,брат,0.0062098172
15,успеть,0.0061667827
15,трудно,0.005791052
15,пляж,0.005781075
15,всё-таки,0.0056910836
15,длинный,0.0052591977
15,день,0.0051425183
15,деревня,0.0051147486
15,зал,0.0049376064
15,обнаружить,0.0048565115
15,посуда,0.0048337714
15,квартира,0.004831253
15,смотреть,0.0047196136
15,домашний,0.004716597
15,заяц,0.0047002807
15,ужин,0.0046969634
15,программа,0.004659809
15,картошка,0.004625566
15,бухать,0.0045766723
15,сестра,0.0045728036
15,дом,0.004515088
15,внимание,0.0045013363
15,называться,0.0044990955
15,50,0.0044210083
15,обед,0.004419851
15,беда,0.0043134023
15,завод,0.0042682644
15,генерал,0.0042024753
15,счёт,0.004190096
15,п,0.004110193
15,грязный,0.004068428
15,вчера,0.0040431223
15,местный,0.004012315
15,новый,0.003984905
15,киев,0.0039658346
15,молодой,0.0039505986
15,трубка,0.003906781
15,вкус,0.0038932231
15,ребята,0.0038775795
15,требоваться,0.0037432592
15,метр,0.0037342375
15,надоесть,0.003601581
15,б,0.0034836389
15,один,0.0034420085
15,ребёнок,0.003406398
15,народный,0.003376257
15,девка,0.003355761
15,утром,0.00328491
15,израиль,0.0031758093
15,крыша,0.0031386362
15,просыпаться,0.0030406765
15,поручик,0.002968487
15,передача,0.0029435526
15,канал,0.0029161589
15,село,0.0028841917
15,старик,0.0028650933
15,успокоиться,0.0028387734
15,мобильник,0.0027906462
15,верный,0.0027615312
15,завтрак,0.0027348415
15,сожаление,0.0027225362
15,соседний,0.002697621
15,мой,0.002665298
15,жить,0.0026317593
15,двое,0.0026036957
15,самый,0.0026032545
15,адам,0.0026011642
15,сделать,0.0025905448
15,рожать,0.0025901592
15,кг,0.002570007
15,очки,0.0025460909
15,7,0.0025377942
15,громко,0.0025124867
15,скотина,0.0024732754
15,ругать,0.0024652628
16,мама,0.0503906
16,папа,0.041057248
16,сын,0.024293698
16,маленький,0.022684703
16,отец,0.020509314
16,мальчик,0.019884732
16,ребёнок,0.017290387
16,..,0.012602263
16,мать,0.012200548
16,курить,0.010877784
16,спрашивать,0.009556631
16,посмотреть,0.009050939
16,фильм,0.008403961
16,хватить,0.007943607
16,бросить,0.007787154
16,смотреть,0.0076617254
16,презерватив,0.0073903883
16,зуб,0.007325904
16,появиться,0.007254776
16,скоро,0.0070345593
16,надпись,0.0069378684
16,большой,0.0066778203
16,похожий,0.006288019
16,дочка,0.005761817
16,живой,0.005744795
16,вырасти,0.0056558372
16,например,0.0055414317
16,детство,0.0054930267
16,новый,0.005482105
16,лошадь,0.005429086
16,хозяин,0.005314442
16,знать,0.004990878
16,обычный,0.004871504
16,средство,0.004836864
16,аптека,0.0047028135
16,пользоваться,0.00457924
16,семья,0.004435769
16,срочно,0.0041822894
16,современный,0.0039752317
16,появляться,0.003947072
16,мой,0.0038321374
16,странный,0.0037184372
16,причём,0.0036888083
16,негр,0.003577732
16,обезьяна,0.0034825555
16,скорее,0.0034472218
16,дом,0.0034173487
16,хреновый,0.0033767417
16,стать,0.0033703346
16,сделать,0.003363943
16,говорить,0.0033536956
16,бельё,0.0033446094
16,почему-то,0.0032988163
16,привести,0.003192651
16,главный,0.003137985
16,китаец,0.0030849762
16,бояться,0.0030637574
16,какой,0.0030099314
16,спросить,0.0029596353
16,толстый,0.0029276134
16,читать,0.0028756214
16,социальный,0.0028665373
16,квартира,0.0028324146
16,поздравлять,0.0027813148
16,полчаса,0.0027551595
16,выпустить,0.0027151136
16,...,0.0026826644
16,лев,0.0026606747
16,милиционер,0.0026529925
16,думать,0.0026489736
16,школа,0.002637517
16,центр,0.002560936
16,кричать,0.0025589338
16,тянуть,0.0024237894
16,алкоголик,0.0024185001
16,играть,0.002414494
16,произойти,0.0023704348
16,понять,0.0023659733
16,взять,0.0023613765
16,ружьё,0.0023587565
16,интернет,0.0023415233
16,олигарх,0.0022887306
16,честной,0.0022868973
16,подумать,0.0022840502
16,похмелие,0.0022487633
16,начать,0.002218681
16,уважать,0.0022105598
16,лоб,0.0022056813
16,город,0.0021752995
16,модель,0.0021614057
16,исключительно,0.0021495896
16,дырка,0.0021302656
16,повторять,0.00212703
16,неожиданно,0.0020877728
16,писать,0.0020641105
16,пропустить,0.0020389326
16,подходить,0.0020335536
16,заменить,0.0020179444
16,стучать,0.0019813583
16,памятник,0.0019629875
17,рука,0.026974589
17,найти,0.024922257
17,баба,0.017754333
17,лежать,0.015199185
17,конец,0.01373676
17,брать,0.013486174
17,свет,0.013095614
17,мужик,0.012830168
17,..,0.01215348
17,забыть,0.011402778
17,дед,0.011187092
17,рубль,0.010534961
17,поставить,0.010413884
17,рот,0.010087581
17,быстро,0.009640847
17,доллар,0.009228038
17,искать,0.008251362
17,мороз,0.008154524
17,дерево,0.007256436
17,либо,0.0072231535
17,возвращаться,0.0069251074
17,буква,0.0068664374
17,положить,0.0068470817
17,диван,0.00681439
17,хватать,0.00662589
17,нога,0.0066156355
17,тысяча,0.006381498
17,упасть,0.006267865
17,карман,0.006221508
17,выбирать,0.0060350313
17,5,0.005883508
17,комната,0.0058007743
17,вместо,0.0057841875
17,место,0.0057743764
17,командировка,0.0053830873
17,прапорщик,0.005348764
17,весна,0.005328593
17,миллион,0.005277097
17,пьяный,0.0052518314
17,штирлиц,0.0050700125
17,смотреть,0.0048729237
17,рынок,0.004703558
17,глаз,0.004681872
17,сигарета,0.0045999372
17,иванович,0.0045595113
17,видеть,0.004460909
17,100,0.004178246
17,баня,0.0041083745
17,посмотреть,0.0041066194
17,пробовать,0.0040918645
17,сволочь,0.0040091667
17,сидеть,0.004004915
17,поднять,0.00391784
17,...,0.0039084195
17,голова,0.0037741526
17,думать,0.0037563497
17,сексуальный,0.0036465982
17,такси,0.00364388
17,секунда,0.003551953
17,сломать,0.0034314208
17,убрать,0.0033925567
17,мой,0.0033790974
17,дом,0.0033555436
17,задний,0.0033304018
17,минута,0.003296438
17,пачка,0.0032014933
17,понедельник,0.003159983
17,проходить,0.0031012835
17,больно,0.003099316
17,телефон,0.0030653982
17,сорок,0.0029986696
17,родный,0.002975566
17,слеза,0.0029369849
17,оба,0.0029291057
17,решать,0.002899762
17,вчера,0.002874748
17,довольный,0.0028297992
17,жизнь,0.00282294
17,забор,0.0028080503
17,автомат,0.0027409561
17,терять,0.0027140994
17,камера,0.002702992
17,стекло,0.0026087703
17,устраивать,0.0025910954
17,небольшой,0.002589268
17,стыдно,0.0025800737
17,диалог,0.0025789377
17,придурок,0.002565348
17,валяться,0.0025590067
17,просьба,0.0025507074
17,поймать,0.0025349904
17,прежде,0.0024889042
17,почувствовать,0.002482997
17,точка,0.002481357
17,офицер,0.0024539013
17,зрение,0.0024298131
17,нарисовать,0.0024260387
17,достоинство,0.0024123895
17,уезжать,0.0024100034
17,громкий,0.002398286
18,хороший,0.03990618
18,красивый,0.023436908
18,что-то,0.020536162
18,правда,0.01833757
18,звонить,0.01775549
18,каждый,0.016895125
18,..,0.010779159
18,перестать,0.0090028895
18,самый,0.008589671
18,сходить,0.0083197225
18,позвонить,0.008271024
18,говорить,0.008258628
18,год,0.008242555
18,получать,0.008157446
18,никак,0.007969265
18,правительство,0.007933124
18,разница,0.007877671
18,новость,0.0076646213
18,фраза,0.007579207
18,оставить,0.007382724
18,...,0.0072356984
18,сон,0.0072223693
18,погода,0.0070091556
18,половина,0.0062029464
18,предложить,0.0061117536
18,подойти,0.005860067
18,изменять,0.005635769
18,класть,0.0055462285
18,использовать,0.0054979823
18,дорога,0.0053702393
18,день,0.0052438984
18,решение,0.005226754
18,любой,0.005220215
18,шеф,0.0051600137
18,носить,0.0050454843
18,выбрать,0.0049492274
18,век,0.00491138
18,6,0.004908992
18,килограмм,0.0047419863
18,понять,0.0047118994
18,принять,0.004697523
18,супруг,0.0046314932
18,гореть,0.0044370834
18,секретарша,0.004403122
18,бесплатный,0.0043313457
18,рай,0.004212501
18,кризис,0.0041981596
18,болезнь,0.00416003
18,приятный,0.0041021015
18,утверждать,0.0040937085
18,один,0.0040653944
18,ад,0.004037081
18,остановить,0.0040349984
18,человек,0.0039989618
18,тяжело,0.0039968914
18,давать,0.0038958618
18,начать,0.003878268
18,возле,0.0038334914
18,какой-то,0.0037039954
18,отказаться,0.0037022938
18,взрослый,0.0036987988
18,записка,0.0036950114
18,позволять,0.003653089
18,сообщение,0.0036040172
18,милый,0.003585965
18,дружба,0.0034319644
18,велосипед,0.0034070516
18,квартира,0.003405836
18,дело,0.003318321
18,первый,0.003307518
18,второй,0.0032847868
18,лезть,0.0032827614
18,зарплата,0.003261172
18,рф,0.003248941
18,сразу,0.0032366968
18,новый,0.0032264611
18,будильник,0.0032068228
18,ящик,0.0031662213
18,переспать,0.0031237174
18,глубокий,0.0031044013
18,ситуация,0.0030792367
18,зимний,0.0030534004
18,взять,0.0029549785
18,улыбнуться,0.0027019728
18,готовиться,0.0026684054
18,дневник,0.00263734
18,солнышко,0.0026151994
18,ученик,0.0025693993
18,миллиард,0.002543233
18,игрушка,0.0025233694
18,становиться,0.0025026966
18,банк,0.0024950523
18,повернуться,0.002465899
18,москва,0.0024563998
18,поэтому,0.002444121
18,удивительный,0.0024308467
18,вор,0.0024114945
18,пожар,0.002400309
18,отойти,0.0023964033
18,нерв,0.0023482533
19,работа,0.031833496
19,работать,0.025765356
19,..,0.019557795
19,новый,0.018107979
19,плохой,0.017502151
19,еврей,0.0174718
19,русский,0.016615868
19,мир,0.0155572025
19,нужный,0.015377804
19,старый,0.011692727
19,знать,0.0092779035
19,дело,0.008998294
19,стать,0.00882443
19,хороший,0.008257578
19,другой,0.0077537843
19,пройти,0.0076861344
19,...,0.007675624
19,рассказать,0.007645763
19,рабинович,0.0075766863
19,жопа,0.007491708
19,самый,0.007478736
19,начальник,0.007106793
19,человек,0.007045539
19,наверное,0.0069652507
19,лёгкий,0.006822237
19,высокий,0.006550402
19,член,0.00643583
19,единственный,0.0059658242
19,делать,0.0057502836
19,маша,0.0056823823
19,история,0.005676468
19,один,0.005470507
19,россия,0.0053793658
19,мечтать,0.0053332383
19,америка,0.005270356
19,думать,0.00522646
19,мысль,0.0051531927
19,мечта,0.0050720954
19,прошлый,0.0049910448
19,проходить,0.00490111
19,кабинет,0.004666503
19,получить,0.0046357485
19,операция,0.004621937
19,спрашивать,0.004595338
19,анекдот,0.0044538793
19,суп,0.004437452
19,сказать,0.0043962807
19,трое,0.004268387
19,следовать,0.0040723905
19,коньяк,0.004028963
19,наш,0.004007067
19,размер,0.0039317794
19,население,0.003925382
19,ужас,0.0039023808
19,когда-нибудь,0.0038885085
19,ваш,0.0037907427
19,фотография,0.0037687684
19,черта,0.0036304472
19,никто,0.0036257447
19,молодой,0.003617139
19,голова,0.0035911899
19,жизнь,0.0035804498
19,идти,0.0035655578
19,хирург,0.0035631682
19,уехать,0.0035436254
19,воровать,0.0035254369
19,хотеть,0.0034851157
19,система,0.0034206628
19,образование,0.0034202754
19,встречаться,0.0031335757
19,коллега,0.0031121203
19,понять,0.0030848347
19,страна,0.0030731375
19,отдел,0.0030239958
19,акция,0.003023338
19,среди,0.0030032564
19,ракета,0.0029286782
19,судьба,0.0028896406
19,город,0.002859891
19,спасть,0.0028596548
19,совет,0.0028556194
19,стирать,0.0028155257
19,штаны,0.0027620099
19,вроде,0.0026901185
19,надежда,0.00265408
19,коля,0.0026372427
19,навальный,0.0026192504
19,пост,0.002611734
19,место,0.002564416
19,войти,0.0025505947
19,выйти,0.002513523
19,впереди,0.002481963
19,сбить,0.0024776787
19,последний,0.0024053124
19,налоговый,0.002396121
19,мёртвый,0.002389128
19,свой,0.0023698593
19,закрытый,0.002357102
19,порошенко,0.002348943
19,вообще,0.0023396434
